0 0 2.9
0 0 4.3
0 0 5.9
0 0 8.7
0 10.16 -2.3
5.08 15.2400000000001 -3.3
15.24 17.78 -5.5
5.08 0 -1
0 0 6.8
0 0 -0.8
0 0 4.5
0 5.07999999999993 4.5
0 0 2.7
0 0 1.5
0 12.7 0.7
0 10.1600000000001 2.2
0 17.78 2.7
0 0 8.2
0 0 9
0 0 0.3
0 0 -2.3
0 0 0.8
0 0 1.1
0 0 1.8
0 0 1.6
0 0 3.6
0 0 7.6
0 0 0.9
-999 0 -999
0 0 -0.6
0 0 8.7
0 0 3.8
0 0 6
0 0 -4.1
0 0 1.5
0 0 5.4
0 0 4.1
0 2.54 0.1
10.16 15.24 -6.7
10.16 0 -5.6
12.7 5.08 -7.9
20.32 5.08 -6.3
17.78 7.61999999999999 -2.4
20.32 5.08000000000001 -5.1
20.32 0 -1.3
17.78 0 1.3
22.86 2.54 3.3
22.86 0 0.4
22.86 0 4.1
22.86 0 4.7
20.32 0 2.8
20.32 0 0.4
25.4 5.08 -2.2
30.48 2.54 -8.8
30.48 2.54 -3.2
30.48 0 1.6
30.48 0 5.9
20.32 0 6.2
10.16 0 5.9
5.08 0 6.6
10.16 5.08 0.3
15.24 0 -1.7
15.24 0 0.2
15.24 0 -0.2
12.7 0 0.8
10.16 0 3.5
7.62 0 3
17.78 10.16 0.9
17.78 0 -5.2
27.94 0 -6.2
45.72 5.08 -4.5
45.72 0 0.9
45.72 0 1.5
45.72 0 0.6
45.72 0 -2.2
45.72 0 -1.4
45.72 0 -1.1
48.26 2.53999999999999 1
60.96 12.7 -3.6
60.96 0 -5.9
63.5 5.08000000000001 -2.1
63.5 0 -1.4
71.12 7.61999999999999 -2.5
76.2 5.08 -7.9
81.28 7.62 -8
96.52 15.24 -6
101.6 5.07999999999998 -13.5
101.6 0 -18.7
106.68 7.62 -14.4
106.68 0 -9.3
111.76 5.08000000000001 -11
111.76 5.07999999999998 -8.6
111.76 2.53999999999999 -3.7
111.76 0 -1.9
121.92 7.62000000000003 -3.8
124.46 2.53999999999999 -11.7
132.08 15.24 -7.6
134.62 2.54000000000002 -12.2
134.62 2.53999999999999 -12
134.62 2.54000000000002 -6.2
134.62 0 -7.8
134.62 0 -12.2
134.62 0 -15.5
134.62 0 -12.5
134.62 0 -5.9
134.62 0 -10.7
134.62 2.53999999999999 -11.8
137.16 2.53999999999999 -4.2
137.16 0 -10.5
139.7 2.53999999999999 -7.2
139.7 0 -1.2
139.7 0 -5.6
144.78 5.08000000000001 -13.4
144.78 5.07999999999998 -13.2
144.78 0 -14.7
147.32 7.62 -12.3
147.32 0 -8.9
147.32 0 -10.6
147.32 0 -8.8
147.32 5.07999999999998 -8.6
147.32 0 -10.1
147.32 0 -10.5
147.32 0 -14.2
152.4 5.08000000000004 -13.8
154.94 2.53999999999999 -5.1
154.94 0 -10.7
154.94 0 -12.1
157.48 7.61999999999998 -8.2
157.48 2.54000000000002 -3.7
157.48 2.53999999999999 0.6
160.02 2.53999999999999 -2
160.02 0 -10.2
160.02 2.53999999999999 -8.4
160.02 0 -4.8
167.64 15.24 -12.6
167.64 0 -11.9
167.64 0 -8.6
167.64 0 -12.6
167.64 0 -14.3
170.18 2.54000000000002 -16.6
172.72 2.53999999999996 -13
172.72 0 -14.9
172.72 0 -8.1
172.72 0 -9.9
172.72 2.54000000000002 -17.7
180.34 7.62 -13.9
187.96 7.62 -4.4
187.96 0 -0.9
187.96 0 -1.3
187.96 0 -5.1
187.96 0 -13.7
193.04 5.07999999999998 -16.7
198.12 5.07999999999998 -19.9
205.74 7.62000000000006 -12.3
205.74 0 -9.8
205.74 0 -9.6
205.74 0 -12
205.74 0 -14.8
205.74 0 -8.8
205.74 0 -5.2
215.9 0 -10
233.68 0 -16.4
238.76 35.5599999999999 -11.7
238.76 0 -4.5
238.76 0 -9.7
238.76 0 -8.4
238.76 0 -11.2
241.3 0 -10.9
241.3 2.54000000000002 -6.6
241.3 2.54000000000002 -2.6
248.92 0 -6.6
254 2.53999999999996 -9.2
261.62 0 -9.3
264.16 17.78 -9.8
264.16 0 -3
264.16 0 0.3
266.7 2.54000000000002 -7.7
287.02 5.07999999999998 -18.5
289.56 7.62000000000006 -19.1
289.56 2.53999999999996 -14.9
304.8 0 -12.4
307.34 0 -21.7
309.88 5.07999999999998 -999
314.96 15.24 -18.7
314.96 15.24 -10.3
317.5 2.53999999999996 -5.4
317.5 0 -2.4
327.66 10.16 -4.6
330.2 2.53999999999996 -12.2
345.44 15.2400000000001 -10.8
345.44 0 -2.3
347.98 2.54000000000002 -6.3
347.98 0 -1.4
347.98 0 -0.9
358.14 10.16 -12
358.14 0 -15.4
365.76 20.32 -11.6
365.76 0 -12.1
365.76 0 -10.6
365.76 0 -8.5
365.76 0 -3.8
365.76 0 -0.9
365.76 0 2
365.76 0 1
365.76 0 -5.6
365.76 0 -6.5
365.76 0 -3.9
365.76 0 -2.9
365.76 0 -1
363.22 0 -1.4
363.22 0 -2.1
360.68 0 0.8
355.6 0 2.9
353.06 0 -0.3
345.44 2.53999999999996 -0.6
330.2 0 1.1
325.12 0 3.6
320.04 0 3.5
320.04 0 0.1
320.04 0 0.4
317.5 2.54000000000002 2.7
312.42 10.16 2
312.42 0 -999
309.88 5.0800000000001 0.5
309.88 2.53999999999991 3.5
307.34 0 6.5
307.34 0 6.8
317.5 7.62000000000006 -2.1
314.96 0 2.5
312.42 0 -2.5
304.8 2.54000000000002 -4.4
312.42 2.53999999999991 -7.1
314.96 7.62 -7.1
317.5 5.08000000000004 -0.9
312.42 0 4
304.8 0 -0.3
302.26 0 2.6
307.34 2.53999999999996 2.1
330.2 25.4000000000001 -2.4
332.74 5.07999999999993 -1.2
